text,page,avg_font_size,y_position,bbox,font_name,source_pdf,is_bold,is_all_caps,text_len,starts_with_numbering,relative_font_size,norm_y_pos,is_centered,space_before,space_after,label
The software industry changes rapidly. To deal with these changes and to provide the stakeholders with,8,9.960000038146973,157.44622802734375,"(70.94400024414062, 157.44622802734375, 543.9573364257812, 168.55162048339844)",Arial,E0CCG5S312.pdf,False,False,102,False,1.0000000038300172,0.19879574245876735,True,7.837860107421875,0.4183502197265625,Body Text
"access to relevant and current information, the ISTQB working groups have created links on the",8,9.960000038146973,168.969970703125,"(70.94400024414062, 168.969970703125, 543.798095703125, 180.0753631591797)",Arial,E0CCG5S312.pdf,False,False,94,False,1.0000000038300172,0.2133459226049558,True,0.4183502197265625,0.4183502197265625,Body Text
"www.istqb.org web site which refer to supporting documents, changes to standards and new occurrences",8,9.960000038146973,180.49371337890625,"(70.94400024414062, 180.49371337890625, 543.4854125976562, 191.59910583496094)",Arial,E0CCG5S312.pdf,False,False,100,False,1.0000000038300172,0.22789610275114425,True,0.4183502197265625,0.4183502197265625,Body Text
in the industry. This information is not examinable under this syllabus.,8,9.960000038146973,192.0174560546875,"(70.94400024414062, 192.0174560546875, 384.4449768066406, 203.1228485107422)",Arial,E0CCG5S312.pdf,False,False,72,False,1.0000000038300172,0.2424462828973327,False,0.4183502197265625,515.5794219970703,Body Text
"Version 2014 Page 9 of 12 May 31, 2014",8,9.960000038146973,718.7022705078125,"(76.58135986328125, 718.7022705078125, 533.1318359375, 730.0964965820312)",Trebuchet MS,E0CCG5S312.pdf,False,False,38,False,1.0000000038300172,0.9074523617522885,True,515.5794219970703,6.79351806640625,Body Text
© International Software Testing Qualifications Board,8,6.0,736.8900146484375,"(76.58399963378906, 736.8900146484375, 219.2940216064453, 743.5800170898438)",Arial,E0CCG5S312.pdf,False,False,53,False,0.6024096385542168,0.9304166851621686,False,6.79351806640625,-1.0,Body Text
International,9,9.960000038146973,38.62621307373047,"(447.9100036621094, 38.62621307373047, 505.6795349121094, 49.73161315917969)",Arial,E0CCG5S312.pdf,False,False,13,False,1.0000000038300172,0.04877047105268999,False,-1.0,-8.151611328125,Body Text
Overview,9,12.0,41.58000183105469,"(74.42400360107422, 41.58000183105469, 127.78800964355469, 54.96000289916992)",Arial,E0CCG5S312.pdf,False,False,8,False,1.2048192771084336,0.05250000231193774,False,-8.151611328125,-4.813831329345703,Body Text
Software Testing,9,9.960000038146973,50.14617156982422,"(437.95001220703125, 50.14617156982422, 515.6878662109375, 61.25157165527344)",Arial,E0CCG5S312.pdf,False,False,16,False,1.0000000038300172,0.0633158731942225,False,-4.813831329345703,-4.299449920654297,Body Text
Foundation Level Extension – Agile Tester,9,9.960000038146973,58.42620086669922,"(74.42400360107422, 56.95212173461914, 265.065185546875, 70.23876190185547)",Arial,E0CCG5S312.pdf,False,False,41,False,1.0000000038300172,0.07377045563977173,False,-4.299449920654297,-8.57257080078125,Body Text
Qualifications Board,9,9.960000038146973,61.66619110107422,"(430.75, 61.66619110107422, 522.8402099609375, 72.77159118652344)",Arial,E0CCG5S312.pdf,False,False,20,False,1.0000000038300172,0.07786135240034624,False,-8.57257080078125,47.0845947265625,Body Text
3. Overview of the Foundation Level Extension –Agile Tester,9,15.960000038146973,119.85618591308594,"(70.94400024414062, 119.85618591308594, 541.0394287109375, 137.65158081054688)",Arial,E0CCG5S312.pdf,False,False,59,True,1.602409642384234,0.1513335680720782,True,47.0845947265625,0.6862945556640625,H1
Syllabus,9,15.960000038146973,138.33787536621094,"(106.93380737304688, 138.33787536621094, 176.96627807617188, 156.13327026367188)","Arial,Bold",E0CCG5S312.pdf,True,False,8,False,1.602409642384234,0.17466903455329663,False,0.6862945556640625,31.82049560546875,Body Text
3.1 Business Outcomes,9,14.039999961853027,187.95376586914062,"(70.94400024414062, 187.95376586914062, 226.28260803222656, 203.60836791992188)",Arial,E0CCG5S312.pdf,False,False,21,True,1.40963855038685,0.23731536094588462,False,31.82049560546875,7.837860107421875,H2
This section lists the Business Outcomes expected of a candidate who has achieved the Foundation Level,9,9.960000038146973,211.44622802734375,"(70.94400024414062, 211.44622802734375, 543.5231323242188, 222.55162048339844)",Arial,E0CCG5S312.pdf,False,False,102,False,1.0000000038300172,0.26697756064058553,True,7.837860107421875,-1.0557403564453125,Body Text
Extension – Agile Tester certification.,9,9.960000038146973,222.969970703125,"(70.94400024414062, 221.49588012695312, 238.6384735107422, 234.78253173828125)",Arial,E0CCG5S312.pdf,False,False,39,False,1.0000000038300172,0.281527740786774,False,-1.0557403564453125,9.661163330078125,Body Text
An Agile Tester can…,9,9.960000038146973,245.91778564453125,"(70.93403625488281, 244.44369506835938, 170.65357971191406, 257.7303466796875)",Arial,E0CCG5S312.pdf,False,False,20,False,1.0000000038300172,0.31050225460168085,False,9.661163330078125,11.225830078125,Body Text
AFM1 Collaborate in a cross-functional Agile team being familiar with principles and basic,9,9.960000038146973,268.9561767578125,"(107.77999877929688, 268.9561767578125, 514.0006713867188, 280.06158447265625)",Arial,E0CCG5S312.pdf,False,False,90,False,1.0000000038300172,0.3395911322699653,True,11.225830078125,0.41461181640625,Body Text
practices of Agile software development.,9,9.960000038146973,280.4761962890625,"(145.33999633789062, 280.4761962890625, 327.5517272949219, 291.58160400390625)",Arial,E0CCG5S312.pdf,False,False,40,False,1.0000000038300172,0.354136611476089,False,0.41461181640625,11.934600830078125,Body Text
AFM2 Adapt existing testing experience and knowledge to Agile values and principles.,9,9.960000038146973,303.5162048339844,"(107.77999877929688, 303.5162048339844, 500.03778076171875, 314.6216125488281)",Arial,E0CCG5S312.pdf,False,False,84,False,1.0000000038300172,0.3832275313560409,True,11.934600830078125,13.854583740234375,Body Text
AFM3 Support the Agile team in planning test-related activities.,9,9.960000038146973,328.4761962890625,"(107.77999877929688, 328.4761962890625, 397.7677917480469, 339.58160400390625)",Arial,E0CCG5S312.pdf,False,False,64,False,1.0000000038300172,0.4147426720821496,True,13.854583740234375,13.974609375,Body Text
AFM4 Apply relevant methods and techniques for testing in an Agile project.,9,9.960000038146973,353.55621337890625,"(107.77999877929688, 353.55621337890625, 455.0077819824219, 364.66162109375)",Arial,E0CCG5S312.pdf,False,False,75,False,1.0000000038300172,0.4464093603269018,True,13.974609375,13.974578857421875,Body Text
AFM5 Assist the Agile team in test automation activities.,9,9.960000038146973,378.6361999511719,"(107.77999877929688, 378.6361999511719, 367.28778076171875, 389.7416076660156)",Arial,E0CCG5S312.pdf,False,False,57,False,1.0000000038300172,0.4780760100393584,False,13.974578857421875,13.994598388671875,Body Text
"AFM6 Assist business stakeholders in defining understandable and testable user stories,",9,9.960000038146973,403.7362060546875,"(107.77999877929688, 403.7362060546875, 510.9474182128906, 414.84161376953125)",Arial,E0CCG5S312.pdf,False,False,87,False,1.0000000038300172,0.5097679369377367,True,13.994598388671875,0.294586181640625,Body Text
"scenarios, requirements and acceptance criteria as appropriate.",9,9.960000038146973,415.1361999511719,"(145.33999633789062, 415.1361999511719, 430.40777587890625, 426.2416076660156)",Arial,E0CCG5S312.pdf,False,False,63,False,1.0000000038300172,0.524161868625217,True,0.294586181640625,11.934600830078125,Body Text
AFM7 Work and share information with other team members using effective communication,9,9.960000038146973,438.17620849609375,"(107.77999877929688, 438.17620849609375, 522.9336547851562, 449.2816162109375)",Arial,E0CCG5S312.pdf,False,False,85,False,1.0000000038300172,0.5532527885051689,True,11.934600830078125,0.414581298828125,Body Text
styles and channels.,9,9.960000038146973,449.6961975097656,"(145.33999633789062, 449.6961975097656, 238.4958953857422, 460.8016052246094)",Arial,E0CCG5S312.pdf,False,False,20,False,1.0000000038300172,0.567798229178997,False,0.414581298828125,22.58050537109375,Body Text
"In general, a Certified Tester Foundation Level – Agile Tester is expected to have acquired the necessary",9,9.960000038146973,484.856201171875,"(70.94400024414062, 483.3821105957031, 539.5380859375, 496.66876220703125)",Arial,E0CCG5S312.pdf,False,False,105,False,1.0000000038300172,0.6121921731968119,True,22.58050537109375,-0.288848876953125,Body Text
skills to working effectively within an Agile team and environment.,9,9.960000038146973,496.3799133300781,"(70.9439697265625, 496.3799133300781, 363.3298034667969, 507.4853210449219)",Arial,E0CCG5S312.pdf,False,False,67,False,1.0000000038300172,0.6267423148107047,False,-0.288848876953125,25.518524169921875,Body Text
3.2 Content,9,14.039999961853027,533.0038452148438,"(70.94400024414062, 533.0038452148438, 150.98606872558594, 548.658447265625)",Arial,E0CCG5S312.pdf,False,False,11,True,1.40963855038685,0.6729846530490451,False,25.518524169921875,7.86773681640625,H2
Chapter 1: Agile Software Development,9,9.960000038146973,556.5261840820312,"(70.94400024414062, 556.5261840820312, 249.1682586669922, 567.631591796875)",Arial,E0CCG5S312.pdf,False,False,37,True,1.0000000038300172,0.7026845758611505,False,7.86773681640625,-0.338623046875,Body Text
 The tester should remember the basic concept of Agile software development based on the Agile,9,9.960000038146973,567.77099609375,"(88.94171905517578, 567.29296875, 543.8330078125, 580.57958984375)",Symbol,E0CCG5S312.pdf,False,False,95,False,1.0000000038300172,0.7168825708254419,True,-0.338623046875,-0.4083251953125,Body Text
Manifesto.,9,9.960000038146973,580.1712646484375,"(106.93944549560547, 580.1712646484375, 155.7971954345703, 591.2766723632812)",Arial,E0CCG5S312.pdf,False,False,10,False,1.0000000038300172,0.732539475566209,False,-0.4083251953125,-0.338623046875,Body Text
 The tester should understand the advantages of the whole-team approach and the benefits of,9,9.960000038146973,591.4160766601562,"(88.94172668457031, 590.9380493164062, 543.8755493164062, 604.2246704101562)",Symbol,E0CCG5S312.pdf,False,False,92,False,1.0000000038300172,0.7467374705305003,True,-0.338623046875,-0.40838623046875,Body Text
early and frequent feedback.,9,9.960000038146973,603.8162841796875,"(106.93944549560547, 603.8162841796875, 236.58677673339844, 614.9216918945312)",Arial,E0CCG5S312.pdf,False,False,28,False,1.0000000038300172,0.7623942982066761,False,-0.40838623046875,-0.338623046875,Body Text
 The tester should recall Agile software development approaches.,9,9.960000038146973,615.0610961914062,"(88.94172668457031, 614.5830688476562, 396.44976806640625, 627.8696899414062)",Symbol,E0CCG5S312.pdf,False,False,65,False,1.0000000038300172,0.7765922931709675,False,-0.338623046875,-1.0457763671875,Body Text
 The tester should be able to write testable user stories in collaboration with developers and,9,9.960000038146973,627.3019409179688,"(88.94172668457031, 626.8239135742188, 543.7353515625, 640.1105346679688)",Symbol,E0CCG5S312.pdf,False,False,95,False,1.0000000038300172,0.7920479051994554,True,-1.0457763671875,-0.4083251953125,Body Text
business representatives.,9,9.960000038146973,639.7022094726562,"(106.93944549560547, 639.7022094726562, 223.14674377441406, 650.8076171875)",Arial,E0CCG5S312.pdf,False,False,25,False,1.0000000038300172,0.8077048099402225,False,-0.4083251953125,-0.338623046875,Body Text
 The tester should understand how retrospectives can be used as a mechanism for process,9,9.960000038146973,650.947021484375,"(88.94172668457031, 650.468994140625, 543.6168212890625, 663.755615234375)",Symbol,E0CCG5S312.pdf,False,False,88,False,1.0000000038300172,0.8219028049045138,True,-0.338623046875,-0.40838623046875,Body Text
improvement in Agile projects.,9,9.960000038146973,663.3472290039062,"(106.93944549560547, 663.3472290039062, 243.786865234375, 674.45263671875)",Arial,E0CCG5S312.pdf,False,False,30,False,1.0000000038300172,0.8375596325806897,False,-0.40838623046875,-0.338623046875,Body Text
 The tester should understand the use and purpose of continuous integration.,9,9.960000038146973,674.592041015625,"(88.94172668457031, 674.114013671875, 447.56951904296875, 687.400634765625)",Symbol,E0CCG5S312.pdf,False,False,77,False,1.0000000038300172,0.8517576275449811,True,-0.338623046875,-1.0457763671875,Body Text
" The tester should know the differences between iteration and release planning, and how a tester",9,9.960000038146973,686.8328857421875,"(88.94172668457031, 686.3548583984375, 543.8905029296875, 699.6414794921875)",Symbol,E0CCG5S312.pdf,False,False,97,False,1.0000000038300172,0.8672132395734691,True,-1.0457763671875,-0.40838623046875,Body Text
adds value in each of these activities.,9,9.960000038146973,699.2330932617188,"(106.93944549560547, 699.2330932617188, 275.4676513671875, 710.3385009765625)",Arial,E0CCG5S312.pdf,False,False,39,False,1.0000000038300172,0.8828700672496449,False,-0.40838623046875,8.37640380859375,Body Text
"Version 2014 Page 10 of 12 May 31, 2014",9,9.960000038146973,718.7149047851562,"(76.58135986328125, 718.7149047851562, 533.1318359375, 730.109130859375)",Trebuchet MS,E0CCG5S312.pdf,False,False,39,False,1.0000000038300172,0.907468314122672,True,8.37640380859375,6.7808837890625,Body Text
© International Software Testing Qualifications Board,9,6.0,736.8900146484375,"(76.58399963378906, 736.8900146484375, 219.2940216064453, 743.5800170898438)",Arial,E0CCG5S312.pdf,False,False,53,False,0.6024096385542168,0.9304166851621686,False,6.7808837890625,-1.0,Body Text
International,10,9.960000038146973,38.62621307373047,"(447.9100036621094, 38.62621307373047, 505.6795349121094, 49.73161315917969)",Arial,E0CCG5S312.pdf,False,False,13,False,1.0000000038300172,0.04877047105268999,False,-1.0,-8.151611328125,Body Text
Overview,10,12.0,41.58000183105469,"(74.42400360107422, 41.58000183105469, 127.78800964355469, 54.96000289916992)",Arial,E0CCG5S312.pdf,False,False,8,False,1.2048192771084336,0.05250000231193774,False,-8.151611328125,-4.813831329345703,Body Text
Software Testing,10,9.960000038146973,50.14617156982422,"(437.95001220703125, 50.14617156982422, 515.6878662109375, 61.25157165527344)",Arial,E0CCG5S312.pdf,False,False,16,False,1.0000000038300172,0.0633158731942225,False,-4.813831329345703,-4.299449920654297,Body Text
Foundation Level Extension – Agile Tester,10,9.960000038146973,58.42620086669922,"(74.42400360107422, 56.95212173461914, 265.065185546875, 70.23876190185547)",Arial,E0CCG5S312.pdf,False,False,41,False,1.0000000038300172,0.07377045563977173,False,-4.299449920654297,-8.57257080078125,Body Text
Qualifications Board,10,9.960000038146973,61.66619110107422,"(430.75, 61.66619110107422, 522.8401489257812, 72.77159118652344)",Arial,E0CCG5S312.pdf,False,False,20,False,1.0000000038300172,0.07786135240034624,False,-8.57257080078125,36.07459259033203,Body Text
"Chapter 2: Fundamental Agile Testing Principles, Practices, and Processes",10,9.960000038146973,108.84618377685547,"(70.94400024414062, 108.84618377685547, 406.35205078125, 119.95158386230469)",Arial,E0CCG5S312.pdf,False,False,73,True,1.0000000038300172,0.13743205022330235,False,36.07459259033203,-0.33863067626953125,Body Text
 The tester should be able to describe the differences between testing activities in Agile projects,10,9.960000038146973,120.09103393554688,"(88.94171905517578, 119.61295318603516, 543.6427001953125, 132.89959716796875)",Symbol,E0CCG5S312.pdf,False,False,100,False,1.0000000038300172,0.15163009335296324,True,-0.33863067626953125,-0.288818359375,Body Text
and non-Agile projects.,10,9.960000038146973,132.61077880859375,"(106.93944549560547, 132.61077880859375, 211.9825897216797, 143.71617126464844)",Arial,E0CCG5S312.pdf,False,False,23,False,1.0000000038300172,0.16743785203105271,False,-0.288818359375,-0.4581451416015625,Body Text
 The tester should be able to describe how development and testing activities are integrated in,10,9.960000038146973,143.73611450195312,"(88.94172668457031, 143.25802612304688, 543.4942626953125, 156.544677734375)",Symbol,E0CCG5S312.pdf,False,False,96,False,1.0000000038300172,0.18148499305802163,True,-0.4581451416015625,-0.288818359375,Body Text
Agile projects.,10,9.960000038146973,156.255859375,"(106.93944549560547, 156.255859375, 172.47723388671875, 167.3612518310547)",Arial,E0CCG5S312.pdf,False,False,15,False,1.0000000038300172,0.1972927517361111,False,-0.288818359375,-0.3386383056640625,Body Text
 The tester should be able to describe the role of independent testing in Agile projects.,10,9.960000038146973,167.50070190429688,"(88.94172668457031, 167.02261352539062, 487.19927978515625, 180.30926513671875)",Symbol,E0CCG5S312.pdf,False,False,90,False,1.0000000038300172,0.21149078523269807,True,-0.3386383056640625,-1.165313720703125,Body Text
 The tester should be able to describe the tools and techniques used to communicate the status of,10,9.960000038146973,179.62203979492188,"(88.94172668457031, 179.14395141601562, 543.453369140625, 192.43060302734375)",Symbol,E0CCG5S312.pdf,False,False,98,False,1.0000000038300172,0.22679550479156801,True,-1.165313720703125,-0.288818359375,Body Text
"testing in an Agile project, including test progress and product quality.",10,9.960000038146973,192.14178466796875,"(106.93944549560547, 192.14178466796875, 417.0868835449219, 203.24717712402344)",Arial,E0CCG5S312.pdf,False,False,73,False,1.0000000038300172,0.24260326346965752,True,-0.288818359375,-0.4581451416015625,Body Text
 The tester should be able to describe the process of evolving tests across multiple iterations and,10,9.960000038146973,203.26712036132812,"(88.94172668457031, 202.78903198242188, 543.803955078125, 216.07568359375)",Symbol,E0CCG5S312.pdf,False,False,100,False,1.0000000038300172,0.2566504044966264,True,-0.4581451416015625,-0.288818359375,Body Text
explain why test automation is important to manage regression risk in Agile projects.,10,9.960000038146973,215.786865234375,"(106.93944549560547, 215.786865234375, 481.0968322753906, 226.8922576904297)",Arial,E0CCG5S312.pdf,False,False,85,False,1.0000000038300172,0.2724581631747159,True,-0.288818359375,-0.3087921142578125,Body Text
" The tester should understand the skills (people, domain, and testing) of a tester in an Agile team.",10,9.960000038146973,227.06155395507812,"(88.94172668457031, 226.58346557617188, 537.1190185546875, 239.8701171875)",Symbol,E0CCG5S312.pdf,False,False,101,False,1.0000000038300172,0.28669388125641176,True,-0.3087921142578125,-1.165313720703125,Body Text
 The tester should be able to understand the role of a tester within an Agile team.,10,9.960000038146973,239.18289184570312,"(88.94172668457031, 238.70480346679688, 464.36907958984375, 251.991455078125)",Symbol,E0CCG5S312.pdf,False,False,84,False,1.0000000038300172,0.30199860081528174,True,-1.165313720703125,11.10540771484375,Body Text
"Chapter 3: Agile Testing Methods, Techniques, and Tools",10,9.960000038146973,263.09686279296875,"(70.94400024414062, 263.09686279296875, 328.5494384765625, 274.2022705078125)",Arial,E0CCG5S312.pdf,False,False,55,True,1.0000000038300172,0.33219300857698075,False,11.10540771484375,-0.338653564453125,Body Text
" The tester should be able to recall the concepts of test-driven development, acceptance test-",10,9.960000038146973,274.3417053222656,"(88.94171905517578, 273.8636169433594, 541.25830078125, 287.1502685546875)",Symbol,E0CCG5S312.pdf,False,False,95,False,1.0000000038300172,0.3463910420735677,True,-0.338653564453125,-0.288848876953125,Body Text
"driven development, and behavior-driven development.",10,9.960000038146973,286.8614196777344,"(106.93944549560547, 286.8614196777344, 353.7273864746094, 297.9668273925781)",Arial,E0CCG5S312.pdf,False,False,52,False,1.0000000038300172,0.3621987622193616,False,-0.288848876953125,-0.338653564453125,Body Text
 The tester should be able to recall the concepts of the test pyramid.,10,9.960000038146973,298.10626220703125,"(88.94172668457031, 297.628173828125, 407.0094909667969, 310.9148254394531)",Symbol,E0CCG5S312.pdf,False,False,71,False,1.0000000038300172,0.37639679571594853,True,-0.338653564453125,-1.16534423828125,Body Text
 The tester should be able to summarize the testing quadrants and their relationships with testing,10,9.960000038146973,310.2275695800781,"(88.94172668457031, 309.7494812011719, 543.5919189453125, 323.0361328125)",Symbol,E0CCG5S312.pdf,False,False,99,False,1.0000000038300172,0.39170147674252287,True,-1.16534423828125,-0.408355712890625,Body Text
levels and testing types.,10,9.960000038146973,322.6277770996094,"(106.93944549560547, 322.6277770996094, 216.42672729492188, 333.7331848144531)",Arial,E0CCG5S312.pdf,False,False,25,False,1.0000000038300172,0.4073583044186987,False,-0.408355712890625,-0.338653564453125,Body Text
" For a given Agile project, the tester should be able to work as a tester in a Scrum team.",10,9.960000038146973,333.87261962890625,"(88.94172668457031, 333.39453125, 494.75909423828125, 346.6811828613281)",Symbol,E0CCG5S312.pdf,False,False,91,False,1.0000000038300172,0.4215563379152857,True,-0.338653564453125,-1.045806884765625,Body Text
 The tester should be able to assess quality risks within an Agile project.,10,9.960000038146973,346.11346435546875,"(88.94172668457031, 345.6353759765625, 424.88958740234375, 358.9220275878906)",Symbol,E0CCG5S312.pdf,False,False,76,False,1.0000000038300172,0.4370119499437737,True,-1.045806884765625,-1.16534423828125,Body Text
 The tester should be able to estimate testing effort based on iteration content and quality risks.,10,9.960000038146973,358.2347717285156,"(88.94172668457031, 357.7566833496094, 529.4396362304688, 371.0433349609375)",Symbol,E0CCG5S312.pdf,False,False,100,False,1.0000000038300172,0.452316630970348,True,-1.16534423828125,-1.045806884765625,Body Text
 The tester should be able to interpret relevant information to support testing activities.,10,9.960000038146973,370.4756164550781,"(88.94172668457031, 369.9975280761719, 486.59979248046875, 383.2841796875)",Symbol,E0CCG5S312.pdf,False,False,92,False,1.0000000038300172,0.467772242998836,True,-1.045806884765625,-1.16534423828125,Body Text
 The tester should be able to explain to business stakeholders how to define testable acceptance,10,9.960000038146973,382.596923828125,"(88.94172668457031, 382.11883544921875, 543.424560546875, 395.4054870605469)",Symbol,E0CCG5S312.pdf,False,False,97,False,1.0000000038300172,0.48307692402541036,True,-1.16534423828125,-0.388427734375,Body Text
criteria.,10,9.960000038146973,395.0170593261719,"(106.93944549560547, 395.0170593261719, 142.47671508789062, 406.1224670410156)",Arial,E0CCG5S312.pdf,False,False,9,False,1.0000000038300172,0.49875891329062105,False,-0.388427734375,-0.338653564453125,Body Text
" Given a user story, the tester should be able to write acceptance test-driven development test",10,9.960000038146973,406.26190185546875,"(88.94172668457031, 405.7838134765625, 543.9454956054688, 419.0704650878906)",Symbol,E0CCG5S312.pdf,False,False,96,False,1.0000000038300172,0.512956946787208,True,-0.338653564453125,-0.288848876953125,Body Text
cases.,10,9.960000038146973,418.7816162109375,"(106.93944549560547, 418.7816162109375, 138.6371307373047, 429.88702392578125)",Arial,E0CCG5S312.pdf,False,False,6,False,1.0000000038300172,0.528764666933002,False,-0.288848876953125,-0.338653564453125,Body Text
" For both functional and non-functional behavior, the tester should be able to write test cases using",10,9.960000038146973,430.0264587402344,"(88.94172668457031, 429.5483703613281, 543.8259887695312, 442.83502197265625)",Symbol,E0CCG5S312.pdf,False,False,102,False,1.0000000038300172,0.5429627004295888,True,-0.338653564453125,-0.408355712890625,Body Text
black box test design techniques based on given user stories.,10,9.960000038146973,442.4266662597656,"(106.93944549560547, 442.4266662597656, 382.16717529296875, 453.5320739746094)",Arial,E0CCG5S312.pdf,False,False,61,False,1.0000000038300172,0.5586195281057647,False,-0.408355712890625,-0.338653564453125,Body Text
 The tester should be able to perform exploratory testing to support the testing of an Agile project.,10,9.960000038146973,453.6715087890625,"(88.94172668457031, 453.19342041015625, 536.6398315429688, 466.4800720214844)",Symbol,E0CCG5S312.pdf,False,False,102,False,1.0000000038300172,0.5728175616023516,True,-0.338653564453125,-1.16534423828125,Body Text
 The tester should be able to recall different tools available to testers according to their purpose,10,9.960000038146973,465.7928161621094,"(88.94172668457031, 465.3147277832031, 543.4564208984375, 478.60137939453125)",Symbol,E0CCG5S312.pdf,False,False,101,False,1.0000000038300172,0.588122242628926,True,-1.16534423828125,-0.288848876953125,Body Text
and to activities in Agile projects.,10,9.960000038146973,478.3125305175781,"(106.93944549560547, 478.3125305175781, 254.94699096679688, 489.4179382324219)",Arial,E0CCG5S312.pdf,False,False,36,False,1.0000000038300172,0.6039299627747199,False,-0.288848876953125,229.32901000976562,Body Text
"Version 2014 Page 11 of 12 May 31, 2014",10,9.960000038146973,718.7469482421875,"(76.58135986328125, 718.7469482421875, 533.1318359375, 730.1411743164062)",Trebuchet MS,E0CCG5S312.pdf,False,False,39,False,1.0000000038300172,0.907508773033065,True,229.32901000976562,6.74884033203125,Body Text
© International Software Testing Qualifications Board,10,6.0,736.8900146484375,"(76.58399963378906, 736.8900146484375, 219.2940216064453, 743.5800170898438)",Arial,E0CCG5S312.pdf,False,False,53,False,0.6024096385542168,0.9304166851621686,False,6.74884033203125,-1.0,Body Text
International,11,9.960000038146973,38.62621307373047,"(447.9100036621094, 38.62621307373047, 505.6795349121094, 49.73161315917969)",Arial,E0CCG5S312.pdf,False,False,13,False,1.0000000038300172,0.04877047105268999,False,-1.0,-8.151611328125,Body Text
Overview,11,12.0,41.58000183105469,"(74.42400360107422, 41.58000183105469, 127.78800964355469, 54.96000289916992)",Arial,E0CCG5S312.pdf,False,False,8,False,1.2048192771084336,0.05250000231193774,False,-8.151611328125,-4.813831329345703,Body Text
Software Testing,11,9.960000038146973,50.14617156982422,"(437.95001220703125, 50.14617156982422, 515.6878662109375, 61.25157165527344)",Arial,E0CCG5S312.pdf,False,False,16,False,1.0000000038300172,0.0633158731942225,False,-4.813831329345703,-4.299449920654297,Body Text
Foundation Level Extension – Agile Tester,11,9.960000038146973,58.42620086669922,"(74.42400360107422, 56.95212173461914, 265.065185546875, 70.23876190185547)",Arial,E0CCG5S312.pdf,False,False,41,False,1.0000000038300172,0.07377045563977173,False,-4.299449920654297,-8.57257080078125,Body Text
Qualifications Board,11,9.960000038146973,61.66619110107422,"(430.75, 61.66619110107422, 522.8402099609375, 72.77159118652344)",Arial,E0CCG5S312.pdf,False,False,20,False,1.0000000038300172,0.07786135240034624,False,-8.57257080078125,50.20458984375,Body Text
4. References,11,15.960000038146973,122.97618103027344,"(70.94400024414062, 122.97618103027344, 184.21214294433594, 140.77157592773438)",Arial,E0CCG5S312.pdf,False,False,13,True,1.602409642384234,0.15527295584630485,False,50.20458984375,30.6221923828125,H1
4.1 Trademarks,11,14.039999961853027,171.39376831054688,"(70.94400024414062, 171.39376831054688, 176.55291748046875, 187.04837036132812)",Arial,E0CCG5S312.pdf,False,False,14,True,1.40963855038685,0.21640627311937738,False,30.6221923828125,7.837860107421875,H2
The following registered trademarks and service marks are used in this document:,11,9.960000038146973,194.88623046875,"(70.94400024414062, 194.88623046875, 436.22711181640625, 205.9916229248047)",Arial,E0CCG5S312.pdf,False,False,80,False,1.0000000038300172,0.2460684728140783,True,7.837860107421875,13.04400634765625,Body Text
ISTQB® is a registered trademark of the International Software Testing Qualifications Board,11,8.800000031789144,220.92169189453125,"(70.94400024414062, 219.03562927246094, 477.04315185546875, 232.02708435058594)",Arial,E0CCG5S312.pdf,False,False,91,False,0.8835341397378659,0.2789415301698627,True,13.04400634765625,25.436691284179688,Body Text
4.2 Documents and Web Sites,11,14.039999961853027,257.4637756347656,"(70.94400024414062, 257.4637756347656, 267.7581481933594, 273.1183776855469)",Arial,E0CCG5S312.pdf,False,False,27,True,1.40963855038685,0.32508052479137073,False,25.436691284179688,7.71783447265625,H2
Identifier Reference,11,9.960000038146973,280.8362121582031,"(76.34400177001953, 280.8362121582031, 244.36508178710938, 291.9416198730469)","Arial,Bold",E0CCG5S312.pdf,True,False,20,False,1.0000000038300172,0.3545911769674282,False,7.71783447265625,3.534576416015625,Body Text
[ISTQB-Web] Web site of the International Software Testing Qualifications Board. Refer,11,9.960000038146973,295.4761962890625,"(76.34400177001953, 295.4761962890625, 520.4761962890625, 306.58160400390625)",Arial,E0CCG5S312.pdf,False,False,86,False,1.0000000038300172,0.37307600541548297,True,3.534576416015625,0.41461181640625,Body Text
to this website for the latest ISTQB Glossary and Syllabi. (www.istqb.org),11,9.960000038146973,306.9962158203125,"(193.33999633789062, 306.9962158203125, 518.9476928710938, 318.10162353515625)",Arial,E0CCG5S312.pdf,False,False,74,False,1.0000000038300172,0.38762148462160667,True,0.41461181640625,400.5859375,Body Text
"Version 2014 Page 12 of 12 May 31, 2014",11,9.960000038146973,718.6875610351562,"(76.58399963378906, 718.6875610351562, 533.1344604492188, 730.081787109375)",Trebuchet MS,E0CCG5S312.pdf,False,False,39,False,1.0000000038300172,0.9074337891858033,True,400.5859375,6.8082275390625,Body Text
© International Software Testing Qualifications Board,11,6.0,736.8900146484375,"(76.58399963378906, 736.8900146484375, 219.2940216064453, 743.5800170898438)",Arial,E0CCG5S312.pdf,False,False,53,False,0.6024096385542168,0.9304166851621686,False,6.8082275390625,-1.0,Body Text
Parsippany -Troy Hills STEM Pathways,0,28.00721549987793,37.369590759277344,"(125.8207015991211, 37.369590759277344, 562.1452026367188, 65.37680053710938)",Calibri-Bold,STEMPathwaysFlyer.pdf,True,False,36,False,2.5437979563921824,0.04718382671625927,True,-1.0,23.317405700683594,H1
